10003012;真空拳;5;1;0;160;0;0;0
10003013;冲击波III;8;1;0;160;0;0;0
10003014;升龙拳III;8;1;0;160;0;0;0
10003017;天龙脚III;8;1;0;160;0;0;0
10003019;残影拳II;8;1;0;160;0;0;0
10003020;吸血拳;5;1;0;160;0;0;0
10003022;旋风腿II;5;1;0;160;0;0;0
10003023;幻影脚;5;2;0;160;0;0;0
10003026;魔光破袭拳;5;2;0;160;0;10003020;5
10003029;反击翻滚;1;1;0;160;0;10003023;5
10101008;水精灵精通;1;5;0;160;0;0;0
10101011;火精灵精通;1;5;0;160;0;0;0
10101026;风精灵精通;1;5;0;160;0;0;0
10101029;地精灵精通;1;5;0;160;0;0;0
10102001;基尼之怒II;7;1;0;160;0;0;0
10102003;怒气激爆II;7;1;0;160;0;0;0
10102004;黑洞;1;2;0;160;0;0;0
10102006;陨石法阵;4;1;0;160;0;0;0
10102008;能量领域II;7;1;0;160;0;10102003;1
10102011;幻影传送 ;1;2;0;160;0;10102004;1
10102012;魔力盾;1;3;0;160;0;0;0
10102013;魔法泡泡III;10;1;0;160;0;0;0
10102014;冰封术III;10;1;0;160;0;10102013;3
10102017;多重火球术 III;10;1;0;160;0;10102018;3
10102018;火球术III;10;1;0;160;0;0;0
10102019;冰风暴III;10;1;0;160;0;0;0
10102020;寒冰刺III;8;1;0;160;0;10102019;3
10102021;冰河冲击;8;2;0;160;0;0;0
10102022;阳炎爆破;8;2;0;160;0;0;0
10102023;流星火雨III;8;1;0;160;0;10102024;3
10102024;火墙术III;10;1;0;160;0;0;0
10102025;冰原;5;1;0;160;0;0;0
10102026;冰落九天;5;1;0;160;0;10102025;3
10102029;火星坠落;5;1;0;160;0;10102030;3
10102030;疯狂火弹;5;1;0;160;0;0;0
10102031;风刃术III;10;1;0;160;0;0;0
10102032;多重风刃术III;10;1;0;160;0;10102031;3
10102035;石矛术III;10;1;0;160;0;10102036;3
10102036;地震III;10;1;0;160;0;0;0
10102037;真空弹III;10;1;0;160;0;0;0
10102038;风行天下III;8;1;0;160;0;10102037;3
10102039;七仞天雷;8;2;0;160;0;0;0
10102040;大地暴动;8;2;0;160;0;0;0
10102041;黄龙牙III;8;1;0;160;0;10102042;3
10102042;天龙牙III;10;1;0;160;0;0;0
10102043;旋风召唤;5;1;0;160;0;0;0
10102044;天落流星;5;1;0;160;0;10102043;3
10102047;木星坠落;5;1;0;160;0;10102048;3
10102048;幻石炮;5;1;0;160;0;0;0
10103001;吉他治愈术;3;1;0;160;0;0;0
10103002;吉他群疗术;3;1;0;160;0;0;0
10103003;恢复之歌II;8;2;0;160;0;0;0
10103004;气息之歌II;5;2;0;160;0;0;0
10103005;恶魔之歌II;5;2;0;160;0;0;0
10103006;恶魔之歌[加速];1;2;0;160;0;10103005;1
10103009;神圣之歌II;5;2;0;160;0;0;0
10103010;团结之歌II;5;2;0;160;0;0;0
10103011;电波强震II;10;1;0;160;0;0;0
10103012;七音封印;10;2;0;160;0;0;0
10103013;吉他团队治愈术;1;4;0;160;0;10103002;3
10103015;动作停止！;1;0;0;160;0;0;0
10103017;怪声演奏;5;1;0;160;0;0;0
10103018;音符地狱;5;1;0;160;0;0;0
10103019;吉他团队治愈术II;1;4;0;160;0;10103013;1
10103021;精灵之音;5;1;0;160;0;0;0
10103022;音波保护;8;1;0;160;0;0;0
10103025;和谐演奏II;5;2;0;160;0;0;0
10103026;电鸣屠杀;5;1;0;160;0;0;0
10103027;心声;5;2;0;160;0;0;0
10103028;圣灵之音;5;2;0;160;0;0;0
10103031;安息之歌II;5;2;0;160;0;0;0
10201001;小李飞刀III;10;1;0;160;0;0;0
10201003;幻影斩III;10;1;0;160;0;10201001;3
10201004;满天花雨III;10;1;0;160;0;10201003;3
10201005;实体飞舞III;10;1;0;160;0;10201004;3
10201007;双连斩III;10;1;0;160;0;0;0
10201010;无影飞雪III;10;1;0;160;0;10201005;3
10201013;快剑II;8;1;0;160;0;10201007;3
10201015;爆裂飞刀III;8;1;0;160;0;10201013;3
10201017;花郎剑舞II;8;1;0;160;0;10201015;3
10201020;洞察弱点;8;1;0;160;0;0;0
10201021;三重杀;5;1;0;160;0;0;0
10201023;你要多少？！！;5;2;0;160;0;0;0
10201024;华丽人生;5;2;0;160;0;10201023;1
10201025;蛇吻爆裂击;5;1;0;160;0;10201013;3
10201027;闪击;5;1;0;160;0;10201025;3
10201029;孔雀开屏;5;1;0;160;0;10201027;3
10202001;多重箭III;10;1;0;160;0;0;0
10202003;暴雨箭III;10;1;0;160;0;10202001;3
10202004;乱舞箭III;10;1;0;160;0;10202003;3
10202007;雨箭III;10;1;0;160;0;0;0
10202010;凤凰箭III;10;1;0;160;0;10202004;3
10202013;后跳射II;8;1;0;160;0;10202007;3
10202015;冰棱锥III;8;1;0;160;0;10202013;3
10202017;时空之箭II;8;1;0;160;0;10202015;3
10202019;眩晕箭;1;2;0;160;0;0;0
10202020;爆裂箭;5;2;0;160;0;0;0
10202021;沼泽;1;2;0;160;0;0;0
10202022;沼泽[强化];1;1;0;160;0;10202021;1
10202025;月弓流星击;5;1;0;160;0;10202013;3
10202027;闪耀箭;5;1;0;160;0;10202025;3
10202029;围攻爆裂;5;1;0;160;0;10202027;3
10203001;近射III;10;1;0;160;0;0;0
10203003;连弩激射III;10;1;0;160;0;10203001;3
10203004;彗心一射III;10;1;0;160;0;10203003;3
10203007;连弩III;10;1;0;160;0;0;0
10203010;暗影狙击III;10;1;0;160;0;10203004;3
10203013;封印之箭III;8;1;0;160;0;10203007;3
10203015;扇击II;1;3;0;160;0;10203013;3
10203017;飞矢裂震II;8;1;0;160;0;10203015;1
10203021;渔网箭II;1;2;0;160;0;10203015;1
10203026;火焰喷射;8;2;0;160;0;0;0
10203027;火焰领域;1;2;0;160;0;0;0
10203031;神箭天袭;5;1;0;160;0;10203013;3
10203033;弩炮;5;1;0;160;0;10203031;3
10203035;蝗虫;5;1;0;160;0;10203033;3
10204001;前射II;12;1;0;160;0;0;0
10204003;蹲射II;12;1;0;160;0;10204001;3
10204005;后射II;12;1;0;160;0;10204003;3
10204008;飓风射击II;10;1;0;160;0;10204001;3
10204010;扫射II;10;1;0;160;0;10204008;3
10204014;撤步射击;8;1;0;160;0;0;0
10204015;拳击枪;1;2;0;160;0;0;0
10204016;重机枪II;8;2;0;160;0;0;0
10204017;金光弹II;10;2;0;160;0;0;0
10204018;核弹投掷;1;3;0;160;0;0;0
10204019;避击镭光射;10;1;0;160;0;10204001;8
10204021;集中;5;1;0;160;0;10204019;3
10204023;毁灭;5;1;0;160;0;10204021;3
10205001;力量强化;10;1;0;160;0;0;0
10205002;体力强化;10;1;0;160;0;0;0
10205003;魔法强化;10;1;0;160;0;0;0
10205004;幸运强化;10;1;0;160;0;0;0
10205005;蛮力;10;1;0;160;0;10205001;3
10205006;厚体;10;1;0;160;0;10205002;3
10205007;睿智;10;1;0;160;0;10205003;3
10205008;神眷;10;1;0;160;0;10205004;3
10205009;风之祝福;10;1;0;160;0;0;0
10205010;云之祝福;10;1;0;160;0;0;0
10205011;强化体能;20;1;0;160;0;0;0
10205012;石化护甲;10;2;0;160;0;0;0
10205013;魔能镀层;10;2;0;160;0;0;0
10205014;致命一击;10;3;0;160;0;0;0
10205015;稳固打击;10;2;0;160;0;0;0
10205016;伤害剧增;10;1;0;160;0;0;0
10205017;精准命中;10;1;0;160;0;0;0
10205021;好笑;1;0;0;0;0;0;0
10205022;不好笑;1;0;0;0;0;0;0
10205023;疑惑;1;0;0;0;0;0;0
2021135;聚灵术;1;0;0;0;0;0;0
