2;278;904;地城追猎者：蚁穴迷踪;8630026;8630027;52;8710003;12;8719900;9;8710000;3;100000000
2;19866;902;无尽迷失者：精神交错;8630026;8630027;53;8710003;12;8719900;9;8710000;3;100000000
2;19868;901;神庙探索者：腐化核心;8630026;8630027;54;8710003;12;8719900;9;8710000;3;100000000
2;8830;883;卡夫卡剧场;69570030;69570031;0;0;0;0;0;0;0;0
2;8850;885;八卦阵赛场;8630036;8630037;0;0;0;0;0;0;0;0
3;8860;886;武林大会;8630036;8630037;0;0;0;0;0;0;0;0
2;8880;888;傀儡牢狱;8630036;8630037;0;0;0;0;0;0;0;0
2;374;1016;未知森林;8630076;8630077;0;0;0;0;0;0;0;0
2;5180;518;流水回廊;69570030;69570031;0;0;0;0;0;0;0;0
3;90065;965;时空之泉;8630088;8630089;0;0;0;0;0;0;0;0
3;90068;964;穿梭之都;8630088;8630089;0;0;0;0;0;0;0;0
2;90077;970;群星宫殿;8630094;8630095;0;0;0;0;0;0;0;0
2;265;345;神秘殿堂;8630018;8630019;45;8710001;2;8719900;2;8710000;2;120000000
2;266;343;恶魔峡谷;8630018;8630019;46;8710001;2;8719900;2;8710000;2;120000000
2;268;349;神圣教堂;8630018;8630019;47;8710001;4;8719900;3;8710000;3;150000000
2;285;372;春植岛纪念馆;0;0;0;0;0;0;0;0;0;0
2;303;389;阿玛伦宝库;8630030;8630031;60;8710007;6;8719900;3;8710000;1;1000000000
2;272;351;矮人飞艇;0;0;48;8710002;10;8719900;5;8710000;1;640000000
2;273;356;太阳宫殿;8630020;8630021;49;8710002;6;8719900;6;8710000;2;600000000
2;274;357;太阳神地下祭坛;8630020;8630021;50;8710002;8;8719900;6;8710000;3;450000000
2;283;369;宝石丛林;8630022;8630023;55;8710004;6;8719900;9;8710000;3;1000000000
2;289;379;浮游岛;8630024;8630025;56;8710005;6;8719900;6;8710000;2;1000000000
2;290;377;幻影毒雾沼泽;8630024;8630025;57;8710005;12;8719900;9;8710000;3;1000000000
2;297;387;混沌峡谷;8630028;8630029;58;8710006;12;8719900;6;8710000;1;1500000000
2;298;384;冰封雪域;8630028;8630029;59;8710006;8;8719900;6;8710000;3;1200000000
2;69600;696;燥热键盘;69570030;69570031;63;8710009;6;8719900;6;8710000;2;500000000
2;69900;699;水下培养皿;69570030;69570031;64;8710009;6;8719900;9;8710000;3;750000000
2;305;406;超能者纪念馆;8630032;8630033;61;8710008;6;8719900;6;8710000;2;500000000
2;306;408;奈落之屋;8630032;8630033;62;8710008;8;8719900;6;8710000;3;600000000
2;325;416;龙之峡谷;8630034;8630035;65;8710010;6;8719900;6;8710000;2;750000000
2;324;418;神树拉菲尔;8630034;8630035;66;8710010;8;8719900;6;8710000;3;900000000
2;87100;871;神笔画卷;8630036;8630037;67;8710011;4;8719900;6;8710000;3;750000000
2;338;441;魔力防空洞;8630060;8630061;68;8710012;6;8719900;6;8710000;2;800000000
2;337;443;梦境奥涅伊鲁;8630060;8630061;69;8710012;8;8719900;6;8710000;3;960000000
2;8760;876;山海归墟;8630036;8630037;70;8710011;4;8719900;6;8710000;3;900000000
2;345;456;虚无之星;8630062;8630063;71;8710013;6;8719900;6;8710000;2;900000000
2;346;457;忘却湖畔;8630062;8630063;72;8710013;8;8719900;6;8710000;3;1080000000
2;348;460;幻之摇篮;8630064;8630065;73;8710014;6;8719900;6;8710000;2;600000000
2;349;461;玫瑰庭院;8630064;8630065;74;8710014;8;8719900;6;8710000;3;800000000
2;350;472;希列;8630066;8630067;78;8710016;8;8719900;6;8710000;3;1200000000
2;351;470;盟约圣地;8630066;8630067;79;8710017;6;8719900;9;8710000;3;1500000000
2;360;492;冰狱;8630068;8630069;80;8710018;6;8719900;6;8710000;2;1500000000
2;361;491;回声泉;8630068;8630069;81;8710018;12;8719900;9;8710000;3;1500000000
2;366;499;阿科洛之棺;8630070;8630071;82;8710019;6;8719900;6;8710000;2;1150000000
2;8920;892;圣字教堂;8630072;8630073;83;8710019;8;8719900;6;8710000;3;1500000000
2;8930;893;哈姆克公爵府;8630072;8630073;84;8710020;6;8719900;9;8710000;3;1250000000
2;369;1009;巴尼塔斯;8630074;8630075;85;8710021;6;8719900;6;8710000;2;1500000000
2;370;1008;炼狱阿兹雷尔;8630074;8630075;86;8710021;8;8719900;6;8710000;3;900000000
2;373;1014;卡伊洛斯的时间;8630076;8630077;87;0;0;0;0;0;0;50000
2;8960;896;霍普占卜室;8630078;8630079;88;0;0;0;0;0;0;60000
2;8970;897;普洛菲司台;8630078;8630079;89;0;0;0;0;0;0;50000
2;375;1018;深渊之镜;8630080;8630081;0;0;0;0;0;0;0;0
2;376;1017;艾乌加蒙剧场;8630080;8630081;0;0;0;0;0;0;0;0
2;383;1031;生命之恩泰莱凯;8630082;8630083;0;0;0;0;0;0;0;0
2;384;1032;精灵树桩;8630082;8630083;0;0;0;0;0;0;0;0
2;385;1036;消失的星之歌;8630084;8630085;0;0;0;0;0;0;0;0
2;386;1037;黄昏教堂;8630084;8630085;0;0;0;0;0;0;0;0
2;393;1050;黑月的考验;8630086;8630087;0;0;0;0;0;0;0;0
2;394;1046;大地的考验;8630086;8630087;0;0;0;0;0;0;0;0
2;402;1062;埃吉尔遗迹;8630090;8630091;0;0;0;0;0;0;0;0
2;403;1061;阿特拉斯庭院;8630090;8630091;0;0;0;0;0;0;0;0
2;90074;967;水下培养皿·失魂寺;8630092;8630093;0;0;0;0;0;0;0;0
2;417;1080;尼夫海姆站;8630096;8630097;0;0;0;0;0;0;0;0
2;418;1079;穆斯菲尔斯隧道;8630096;8630097;0;0;0;0;0;0;0;0
2;90085;546;薇娅斯梦境;8630098;8630099;0;0;0;0;0;0;0;0
2;424;1084;摩克沙;8630100;8630101;0;0;0;0;0;0;0;0
2;425;1085;诺尼尔之泪;8630100;8630101;0;0;0;0;0;0;0;0
2;427;1090;蘑菇树沼泽;8630102;8630103;0;0;0;0;0;0;0;0
2;428;1091;丽西泰亚之门;8630102;8630103;0;0;0;0;0;0;0;0
2;434;1100;残缺边界;8630104;8630105;0;0;0;0;0;0;0;0
2;4350;1101;普累罗麻;8630104;8630105;0;0;0;0;0;0;0;0
24;276;362;夕阳森林;0;0;0;0;0;0;0;0;0;0
24;156;285;地铁中枢;0;0;0;0;0;0;0;0;0;0
24;258;341;里维拉市政府;0;0;0;0;0;0;0;0;0;0
24;328;431;魔法修炼馆;0;0;0;0;0;0;0;0;0;0
24;257;337;欧若拉庭院;0;0;0;0;0;0;0;0;0;0
24;302;390;拉之城墙;0;0;0;0;0;0;0;0;0;0
24;269;350;巧克力花园;0;0;0;0;0;0;0;0;0;0
24;282;371;瀑布丛林;0;0;0;0;0;0;0;0;0;0
24;69700;697;阿尔福那酒店;0;0;0;0;0;0;0;0;0;0
24;271;352;扭曲的世界树;0;0;0;0;0;0;0;0;0;0
24;310;414;怪物树山山谷;0;0;0;0;0;0;0;0;0;0
24;329;432;魔法学院主楼;0;0;0;0;0;0;0;0;0;0
24;352;469;龙猫妹妹庭院;0;0;0;0;0;0;0;0;0;0
24;365;494;心脏的记忆;0;0;0;0;0;0;0;0;0;0
24;372;1015;克洛诺斯的时间;0;0;0;0;0;0;0;0;0;0
24;90056;898;泡泡战舰;0;0;0;0;0;0;0;0;0;0
24;294;382;珊瑚之歌;0;0;0;0;0;0;0;0;0;0
24;66101;661;魔发城堡;0;0;0;0;0;0;0;0;0;0
3;8620000;1133;证明之塔;0;0;0;0;0;0;0;0;0;0
